Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
130000,Setúbal,Alcochete,Alcochete,Apartment,D,,,0,,1970,76,,,FALSE,FALSE,FALSE,3,2,0,Used,76,,,1
140000,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,308,,0
285000,Lisboa,Lisboa,Campo de Ourique,Apartment,E,Basement Level,TRUE,0,FALSE,1967,52,,,,,,1,,,,44,,,1
45000,Guarda,Gouveia,São Paio,House,D,,FALSE,0,FALSE,1969,500,,,,,,3,,,,160,,,1
120000,Leiria,Alcobaça,São Martinho do Porto,Apartment,C,5th Floor,TRUE,1,TRUE,1981,39,,,,,,0,,,,27,,,1
145000,Évora,Estremoz,Estremoz (Santa Maria e Santo André),House,C,,,0,,1951,80,,,FALSE,FALSE,FALSE,,2,0,,55,101,92.3,1
75600,Viana do Castelo,Melgaço,Vila e Roussas,Land,NC,,,0,,2017,3420,,,FALSE,FALSE,FALSE,0,0,0,,3420,3420,,0
749000,Setúbal,Barreiro,Barreiro e Lavradio,House,A,,FALSE,2,TRUE,,274,246,,,,,3,,,,149,,,3
850000,Faro,Silves,Armação de Pêra,Apartment,B,5th Floor,TRUE,2,TRUE,,1253,206,,,,,4,,,,148,,,4
192000,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Apartment,C,,,1,,2001,94,,50:50.1,FALSE,TRUE,FALSE,,2,1,,94,115,115,2
130000,Lisboa,Lisboa,Estrela,Apartment,D,Ground Floor,FALSE,0,FALSE,1950,200,25,,,,,0,,,,25,,,1
35000,Lisboa,Sintra,Queluz e Belas,Store,B-,Ground Floor,FALSE,0,FALSE,1988,15,,,,,,,,,,15,,,1
2800000,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Duplex,B,9th Floor,TRUE,3,TRUE,2023,12354,,,,,,4,,,,340,,,5
160000,Leiria,Porto de Mós,Porto de Mós - São João Baptista e São Pedro,Land,NC,,FALSE,0,FALSE,,804,804,,,,,,,,,804,,,0
37000,Beja,Moura,Amareleja,House,E,,FALSE,0,FALSE,2003,38,,,,,,2,,,,38,,,0
259900,Lisboa,Odivelas,Ramada e Caneças,Store,D,,,0,,1990,148,,35:49.4,FALSE,FALSE,FALSE,,,1,,133,,,1
17999,Castelo Branco,Penamacor,Penamacor,Farm,NC,,,0,,1900,50,,,FALSE,FALSE,FALSE,0,0,0,,4425,4425,50,0
695000,Faro,Loulé,Quarteira,House,E,,FALSE,2,TRUE,1994,218,,,,,,3,,,,128,,,3
55000,Vila Real,Mesão Frio,Mesão Frio (Santo André),House,NC,,FALSE,2,TRUE,1950,837,,,,,,4,,,,143,,,0
274000,Braga,Braga,"Braga (Maximinos, Sé e Cividade)",Apartment,NC,,,0,,2023,179,,,TRUE,TRUE,FALSE,,3,0,New,133,,,0
1535000,Lisboa,Cascais,Carcavelos e Parede,House,D,1st Floor,FALSE,1,TRUE,1972,185,,,,,,4,,,,165,,,3
87500,Guarda,Guarda,Guarda,Apartment,E,,,0,,1983,76,,26:10.9,FALSE,FALSE,FALSE,4,3,0,,76,,93.1,1
325000,Coimbra,Coimbra,Santo António dos Olivais,Apartment,A,Ground Floor,TRUE,1,TRUE,2023,95,,,,,,2,,,,85,,,3
50000,Santarém,Tomar,Serra e Junceira,House,NC,,FALSE,1,TRUE,1944,1240,56,,,,,0,,,,56,,,1
235000,Faro,Faro,Montenegro,Land,NC,,FALSE,0,FALSE,,434,604,,,,,0,,,,,,,0
220000,Braga,Guimarães,Azurém,Apartment,A,1st Floor,TRUE,1,TRUE,,94,123,,,,,2,,,,123,,,2
1150000,Lisboa,Lisboa,Alvalade,Apartment,A,,,1,,2022,141,,,FALSE,TRUE,TRUE,4,3,0,New,140,2471,142,0
167900,Setúbal,Moita,Alhos Vedros,Apartment,D,,,0,,2003,74,,,FALSE,FALSE,FALSE,3,2,0,,74,,86.47,1
30000,Coimbra,Oliveira do Hospital,Lagos da Beira e Lajeosa,House,NC,,,0,,1986,84,,23:25.5,FALSE,FALSE,FALSE,5,3,1,Needs renovation,34,64,84,1
340000,Faro,Tavira,Luz de Tavira e Santo Estêvão,Apartment,A,Ground Floor,TRUE,1,TRUE,,104,145,,,,,2,,,,104,,,3
995000,Lisboa,Lisboa,Marvila,Apartment,A,4th Floor,TRUE,2,TRUE,2022,160,185,,,,,3,,,,133,,,2
38000,Castelo Branco,Castelo Branco,Castelo Branco,Apartment,D,Ground Floor,TRUE,0,FALSE,2003,52,,,,,,1,,,,43,,,1
63000,Castelo Branco,Fundão,"Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",House,D,,FALSE,0,FALSE,1984,108,114,,,,,4,,,,108,,,2
320000,Porto,Porto,Lordelo do Ouro e Massarelos,Duplex,A,4th Floor,TRUE,0,FALSE,2023,50,70,,,,,1,,,,50,,,2
60000,Coimbra,Lousã,Lousã e Vilarinho,House,NC,,,0,,1946,87,,,TRUE,FALSE,FALSE,3,3,0,Needs renovation,174,635,174,0
3400000,Setúbal,Almada,Charneca de Caparica e Sobreda,House,A+,,FALSE,2,TRUE,2022,1652,,,,,,4,,,,425,,,5
9020000,Porto,Porto,Campanhã,Land,NC,,FALSE,0,FALSE,,9020,,,,,,,,,,,,,0
620000,Porto,Porto,Ramalde,Apartment,NC,Basement Level,TRUE,2,TRUE,,134,149,,,,,2,,,,117,,,3
179000,Porto,Penafiel,Boelhe,House,E,,FALSE,1,TRUE,1986,5020,,,,,,3,,,,112,,,1
180000,Porto,Valongo,Ermesinde,Apartment,D,4th Floor,FALSE,1,TRUE,1990,121,,,,,,3,,,,108,,,2
175000,Braga,Vila Nova de Famalicão,Lousado,Land,NC,,FALSE,0,FALSE,,3035,,,,,,,,,,,,,0
186000,Lisboa,Amadora,Falagueira - Venda Nova,Apartment,C,1st Floor,FALSE,0,FALSE,1958,129,,,,,,2,,,,78,,,1
75000,Setúbal,Almada,Charneca de Caparica e Sobreda,Land,A,,,0,,,228,,,FALSE,FALSE,FALSE,,,0,,172,283,258,0
187500,Braga,Braga,Palmeira,House,NC,,FALSE,2,TRUE,2021,510,,,,,,3,,,,300,,,0
79000,Aveiro,Santa Maria da Feira,Mozelos,Store,C,,,0,,,120,,23:07.3,FALSE,FALSE,FALSE,,,1,,,120,120,1
520827,Porto,Maia,Castêlo da Maia,Apartment,A+,Ground Floor,FALSE,3,TRUE,,178,,,,,,3,,,,347,,,3
235000,Braga,Póvoa de Lanhoso,Póvoa de Lanhoso (Nossa Senhora do Amparo),Apartment,NC,,,1,,2003,200,,,FALSE,FALSE,FALSE,,6,1,,200,,,3
530000,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A+,1st Floor,TRUE,1,TRUE,,141,177,,,,,3,,,,141,,,2
375000,Évora,Viana do Alentejo,Alcáçovas,House,D,,FALSE,2,TRUE,2002,607,,,,,,6,,,,250,,,5
139000,Portalegre,Elvas,Terrugem e Vila Boim,House,E,1st Floor,FALSE,0,FALSE,1951,151,,,,,,3,,,,151,,,2
145000,Porto,Lousada,"Silvares, Pias, Nogueira e Alvarenga",Store,NC,,,0,,,90,,,FALSE,FALSE,FALSE,,,0,,90,,,2
119000,Viana do Castelo,Monção,Merufe,House,D,,FALSE,1,TRUE,1937,1840,,,,,,3,,,,100,,,1
480000,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,B,,FALSE,2,TRUE,2023,286,,,,,,3,,,,232,,,3
750000,Aveiro,Oliveira de Azeméis,São Roque,House,E,,,0,,1985,289,,,TRUE,FALSE,TRUE,15,4,2,Good condition,412,3909,295,5
472000,Setúbal,Setúbal,São Sebastião,Apartment,A,4th Floor,TRUE,2,TRUE,,153,153,,,,,3,,,,124,,,2
7000,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,1st Floor,FALSE,3,TRUE,1991,58,,,,,,1,,,,58,,,1
1373200,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",House,NC,,FALSE,2,TRUE,,369,449,,,,,4,,,,185,,,5
165000,Lisboa,Vila Franca de Xira,Póvoa de Santa Iria e Forte da Casa,Apartment,D,3rd Floor,FALSE,0,FALSE,1981,72,,,,,,2,,,,72,,,1
340000,Faro,Olhão,Olhão,Apartment,B,,,0,,2011,120,,57:39.2,FALSE,TRUE,FALSE,,2,,,101,,138,2
22000,Lisboa,Arruda dos Vinhos,Arruda dos Vinhos,Transfer of lease,F,,,0,,,111,,,FALSE,FALSE,FALSE,,,0,,,,,2
415000,Porto,Maia,Águas Santas,House,D,,FALSE,2,TRUE,1978,270,270,,,,,4,,,,270,,,2
205000,Porto,Porto,Paranhos,Apartment,NC,,,1,,,66,,,FALSE,FALSE,FALSE,,1,0,,47,,,1
50000,Coimbra,Cantanhede,Cadima,Land,NC,,,0,,2003,,,,FALSE,FALSE,FALSE,0,0,0,,,3150,,0
1495000,Lisboa,Cascais,Cascais e Estoril,House,B-,,,0,,1988,286,,,FALSE,FALSE,FALSE,8,4,1,,286,231,286,4
115000,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Land,NC,,FALSE,0,FALSE,,2400,,,,,,,,,,,,,0
190000,Porto,Marco de Canaveses,Soalhães,Farm,G,,,0,,,126,,,FALSE,FALSE,FALSE,,,0,,126,33347,351.7,0
105000,Santarém,Entroncamento,Nossa Senhora de Fátima,Land,NC,,FALSE,0,FALSE,,724,724,,,,,,,,,724,,,0
197500,Santarém,Rio Maior,Rio Maior,Apartment,D,,,0,,2020,128,,,FALSE,FALSE,FALSE,,3,0,New,158,,,2
1290000,Setúbal,Palmela,Palmela,House,B,,FALSE,3,TRUE,2020,1485,,,,,,4,,,,220,,,4
275000,Braga,Guimarães,Lordelo,House,NC,,,0,,,243,,,TRUE,FALSE,TRUE,4,3,1,New,243,331,309,3
65000,Braga,Braga,Lomar e Arcos,Storage,NC,,FALSE,0,FALSE,1937,190,,,,,,,,,,,,,0
2750,Faro,Albufeira,Guia,Apartment,NC,Ground Floor,TRUE,3,TRUE,1992,30,,,,,,0,,,,30,,,1
66000,Porto,Maia,Nogueira e Silva Escura,Land,NC,,FALSE,0,FALSE,,440,,,,,,,,,,,,,0
30000,Beja,Moura,Safara e Santo Aleixo da Restauração,House,F,,FALSE,2,TRUE,1951,260,141,,,,,3,,,,108,,,1
146000,Coimbra,Lousã,Lousã e Vilarinho,Apartment,C,Basement Level,FALSE,1,TRUE,2003,173,173,,,,,3,,,,124,,,2
653895.2,Lisboa,Sintra,Colares,Apartment,NC,,,1,,,64,,18:51.9,FALSE,TRUE,FALSE,,1,,New,64,,,1
295000,Lisboa,Torres Vedras,Silveira,Land,NC,,,0,,,977,,26:44.2,FALSE,FALSE,FALSE,,,0,,,260,260,0
140000,Porto,Maia,Castêlo da Maia,Land,NC,,FALSE,0,FALSE,,733,,,,,,,,,,,,,0
520000,Lisboa,Lisboa,São Domingos de Benfica,Apartment,B,4th Floor,TRUE,0,FALSE,2023,115,122,,,,,1,,,,104,,,1
189000,Lisboa,Amadora,Mina de Água,Apartment,C,2nd Floor,FALSE,0,FALSE,1972,74,65,,,,,2,,,,55,,,1
325000,Lisboa,Cascais,Cascais e Estoril,Apartment,C,1st Floor,FALSE,0,FALSE,1969,85,100,,,,,2,,,,77,,,2
30000,Aveiro,Vagos,Ouca,Land,NC,,FALSE,0,FALSE,,1520,,,,,,,,,,,,,
1100000,Évora,Évora,Malagueira e Horta das Figueiras,Store,B,,,0,,,827,,,FALSE,FALSE,FALSE,,,0,,827,,,0
16500,Faro,Alcoutim,Alcoutim e Pereiro,Land,NC,,,0,,2021,13640,,,FALSE,FALSE,FALSE,,,0,,13640,13640,,0
45000,Castelo Branco,Sertã,Sertã,Land,NC,,FALSE,0,FALSE,,1130,,,,,,,,,,,,,0
120000,Coimbra,Soure,Soure,House,F,,,1,,2002,149,,,FALSE,FALSE,FALSE,,3,0,,149,,,2
238500,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,Apartment,B,2nd Floor,TRUE,0,FALSE,2023,81,81,,,,,1,,,,57,,,1
190000,Portalegre,Ponte de Sor,"Ponte de Sor, Tramaga e Vale de Açor",Apartment,A,Ground Floor,FALSE,0,FALSE,,147,147,,,,,3,,,,109,,,2
44900,Santarém,Torres Novas,Riachos,Land,NC,,,0,,2003,488,,,FALSE,FALSE,FALSE,,,0,,488,488,488,0
52500,Leiria,Alcobaça,Cela,Land,NC,,FALSE,0,FALSE,,535,,,,,,,,,,,,,
350000,Porto,Felgueiras,Vila Cova da Lixa e Borba de Godim,Farm,NC,,FALSE,0,FALSE,,35000,,,,,,,,,,,,,0
7500,Coimbra,Figueira da Foz,Vila Verde,Land,NC,,FALSE,0,FALSE,,3150,,,,,,,,,,,,,0
80000,Bragança,Macedo de Cavaleiros,Amendoeira,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,Good condition,,13793,,0
120000,Viana do Castelo,Arcos de Valdevez,Souto e Tabaçô,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,3750,,0
315000,Braga,Braga,Nogueiró e Tenões,Store,NC,,,0,,,137,,,FALSE,FALSE,FALSE,2,,1,,,,,1
190000,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Store,C,,FALSE,0,FALSE,1987,254,254,,,,,,,,,,,,1
140000,Porto,Santo Tirso,"Areias, Sequeiró, Lama e Palmeira",Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,1295,,0
325000,Portalegre,Portalegre,Sé e São Lourenço,House,E,,FALSE,0,FALSE,1950,531,869,,,,,10,,,,549,,,3
12500,Braga,Celorico de Basto,Codeçoso,Land,NC,,FALSE,0,FALSE,,4996,,,,,,,,,,,,,0
980000,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,NC,,,1,,2024,222,,,FALSE,TRUE,TRUE,5,3,1,New,222,,12.15,3
64000,Santarém,Abrantes,Abrantes (São Vicente e São João) e Alferrarede,Land,NC,,FALSE,0,FALSE,,2092,300,,,,,0,,,,300,,,0
116000,Coimbra,Coimbra,Santo António dos Olivais,Apartment,F,Ground Floor,FALSE,1,TRUE,1979,63,63,,,,,1,,,,63,,,1
209000,Lisboa,Odivelas,Odivelas,Apartment,D,Basement Level,FALSE,0,FALSE,1965,345,,,,,,2,,,,71,,,2
80000,Leiria,Bombarral,Carvalhal,Land,NC,,FALSE,0,FALSE,,3660,,,,,,,,,,,,,0
59500,Beja,Moura,Amareleja,House,F,,FALSE,1,TRUE,1937,130,,,,,,4,,,,330,,,0
50000,Évora,Estremoz,Veiros,House,E,,FALSE,0,FALSE,1950,65,65,,,,,2,,,,65,,,1
220000,Braga,Braga,"Real, Dume e Semelhe",House,B,,FALSE,2,TRUE,,200,170,,,,,3,,,,85,,,5
215000,Braga,Cabeceiras de Basto,"Refojos de Basto, Outeiro e Painzela",House,D,,,1,,1970,57,,32:36.0,FALSE,FALSE,TRUE,,3,0,Like new,50,470,101,2
330000,Leiria,Leiria,Parceiros e Azoia,Building,F,1st Floor,FALSE,3,TRUE,2016,1575,280,,,,,3,,,,267,,,2
900000,Lisboa,Odivelas,Pontinha e Famões,House,NC,,FALSE,3,TRUE,2023,454,,,,,,4,,,,245,,,5
99500,Santarém,Santarém,São Vicente do Paul e Vale de Figueira,House,E,,FALSE,1,TRUE,1996,440,,,,,,3,,,,80,,,2
24990,Lisboa,Azambuja,Vale do Paraíso,Land,NC,,,0,,,7600,,43:21.5,FALSE,FALSE,FALSE,,,0,,,7600,,0
172250,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,,,1,,2024,125,,43:09.7,FALSE,TRUE,FALSE,,3,0,,125,,,0
35000,Santarém,Ourém,Nossa Senhora da Piedade,Land,NC,,,0,,,400,,,FALSE,FALSE,FALSE,0,0,0,,400,400,,0
169500,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,1st Floor,TRUE,1,TRUE,,125,,,,,,3,,,,125,,,0
145000,Braga,Guimarães,Fermentões,House,NC,,FALSE,0,FALSE,2014,152,,,,,,3,,,,152,,,2
179895,Viana do Castelo,Valença,"Valença, Cristelo Covo e Arão",Apartment,NC,,,0,,2024,85,,22:09.0,TRUE,TRUE,TRUE,,1,0,New,77,,102.7,2
85000,Faro,Alcoutim,Alcoutim e Pereiro,Land,NC,,FALSE,0,FALSE,2022,207200,207200,,,,,,,,,207200,,,0
345000,Porto,Porto,Bonfim,Apartment,E,3rd Floor,TRUE,2,TRUE,1993,169,,,,,,3,,,,139,,,3
135000,Porto,Felgueiras,Aião,House,F,,FALSE,1,TRUE,1937,1455,,,,,,2,,,,169,,,1
286290,Porto,Porto,Bonfim,Apartment,A,7th Floor,TRUE,1,TRUE,,70,75,,,,,1,,,,70,,,3
82000,Portalegre,Sousel,Cano,Store,C,,FALSE,0,FALSE,,223,,,,,,,,,,72,,,0
525000,Lisboa,Lisboa,Arroios,Store,B-,Ground Floor,FALSE,0,FALSE,1967,362,,,,,,,,,,,,,4
130000,Aveiro,Águeda,Macinhata do Vouga,Land,NC,,FALSE,0,FALSE,,7631,,,,,,,,,,,,,0
113200,Porto,Paredes,Baltar,Land,NC,,,0,,,3052,,,FALSE,FALSE,FALSE,,,0,,,3052,,0
330000,Lisboa,Lisboa,São Vicente,Apartment,C,Ground Floor,TRUE,0,FALSE,1988,58,61,,,,,2,,,,58,,,1
97500,Lisboa,Sintra,"Almargem do Bispo, Pêro Pinheiro e Montelavar",Land,NC,,,0,,,,,39:55.4,FALSE,FALSE,FALSE,,,,,,800,,
265000,Lisboa,Torres Vedras,Silveira,House,D,,FALSE,0,FALSE,2004,227,129,,,,,3,,,,129,,,4
1549000,Setúbal,Seixal,Corroios,House,D,,FALSE,3,TRUE,2014,750,452,,,,,5,,,,229,,,6
299000,Castelo Branco,Sertã,"Cernache do Bonjardim, Nesperal e Palhais",House,E,,FALSE,1,TRUE,1984,7390,,,,,,3,,,,90,,,2
260000,Lisboa,Lisboa,Alcântara,Apartment,C,,,0,,1951,60,,,FALSE,FALSE,FALSE,4,2,1,,47,,60,1
17500,Portalegre,Crato,Monte da Pedra,Land,NC,,FALSE,0,FALSE,,28750,28750,,,,,,,,,28750,,,0
370000,Lisboa,Lisboa,Estrela,Apartment,C,3rd Floor,FALSE,0,FALSE,1960,47,82,,,,,2,,,,82,,,1
35000,Évora,Reguengos de Monsaraz,Reguengos de Monsaraz,Land,NC,,,1,,,140,,14:29.0,FALSE,FALSE,FALSE,,,0,,140,260,,0
890000,Lisboa,Cascais,São Domingos de Rana,House,NC,,FALSE,2,TRUE,,2590,,,,,,4,,,,124,,,3
330000,Lisboa,Lisboa,Alcântara,Apartment,D,,,0,,1987,54,,02:38.3,FALSE,FALSE,FALSE,,1,0,,50,,,1
2600,Viseu,Tondela,Guardão,Land,NC,,,0,,,4070,,,FALSE,FALSE,FALSE,,,0,,,4070,,0
350000,Aveiro,Mealhada,Casal Comba,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,4120,,0
62000,Setúbal,Montijo,Montijo e Afonsoeiro,Store,D,Ground Floor,FALSE,0,FALSE,,42,,,,,,,,,,,,,0
310000,Faro,Portimão,Portimão,Store,C,Ground Floor,FALSE,0,FALSE,1988,340,423,,,,,,,,,392,,,2
575000,Faro,Olhão,Moncarapacho e Fuseta,House,E,,,0,,1989,250,,,TRUE,FALSE,FALSE,5,4,2,,250,5440,,3
1650000,Faro,Albufeira,Guia,House,C,,FALSE,2,TRUE,2009,278,400,,,,,4,,,,225,,,5
400000,Braga,Fafe,Arões (Santa Cristina),House,F,,FALSE,0,FALSE,1951,86925,392,,,,,2,,,,99,,,1
36500,Leiria,Caldas da Rainha,Santa Catarina,Land,NC,,FALSE,0,FALSE,,1540,,,,,,,,,,,,,0
159900,Leiria,Marinha Grande,Marinha Grande,Apartment,F,,,0,,2005,70,,36:14.1,TRUE,TRUE,FALSE,,1,0,,70,,160,1
90000,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Land,NC,,,0,,,3060,,,FALSE,FALSE,FALSE,0,,0,,3060,3060,3060,0
250000,Portalegre,Elvas,Terrugem e Vila Boim,Farm,F,,,1,,1937,265,,43:27.8,TRUE,FALSE,FALSE,12,7,,,255,,300,3
19000,Vila Real,Vila Real,Torgueda,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,1350,1350,,0
369000,Lisboa,Lisboa,Estrela,Apartment,C,,,0,,1983,90,,,FALSE,FALSE,FALSE,,2,0,,90,,,2
375000,Coimbra,Figueira da Foz,Buarcos e São Julião,House,F,,FALSE,2,TRUE,2000,125,319,,,,,4,,,,192,,,4
363000,Porto,Porto,Paranhos,Apartment,NC,,,1,,2024,107,,,FALSE,TRUE,TRUE,3,2,0,New,83,889,107.89,2
440000,Porto,Porto,Bonfim,Apartment,NC,,,1,,,106,,,FALSE,TRUE,TRUE,,3,1,,106,,119,3
40000,Setúbal,Palmela,Poceirão e Marateca,Land,NC,,,0,,,,,41:33.8,FALSE,FALSE,FALSE,,,0,,,9750,,0
660000,Lisboa,Lisboa,Campolide,House,F,,FALSE,0,FALSE,1950,68,,,,,,3,,,,68,,,2
2938000,Porto,Vila Nova de Gaia,Canidelo,Land,NC,,FALSE,0,FALSE,,8361,,,,,,,,,,,,,0
170000,Coimbra,Figueira da Foz,Maiorca,House,E,,FALSE,1,TRUE,1980,107,,,,,,4,,,,107,,,3
600000,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,9th Floor,TRUE,2,TRUE,2021,64,,,,,,1,,,,64,,,1
1300000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,House,D,,FALSE,3,TRUE,1996,7980,299,,,,,3,,,,299,,,4
325000,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,Ground Floor,TRUE,1,TRUE,,49,,,,,,1,,,,49,,,1
199000,Lisboa,Oeiras,Porto Salvo,Land,NC,,,0,,,,,51:57.4,FALSE,FALSE,FALSE,,,,,,859,,
98000,Lisboa,Torres Vedras,Ramalhal,House,D,,,1,,1951,200,,52:57.3,FALSE,FALSE,FALSE,,2,0,,200,304,,1
290000,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,E,,FALSE,3,TRUE,2001,500,,,,,,2,,,,180,,,1
430000,Setúbal,Seixal,Fernão Ferro,House,A,,FALSE,3,TRUE,2023,373,,,,,,3,,,,130,,,2
59000,Coimbra,Lousã,Lousã e Vilarinho,House,NC,,,0,,1937,94,,,FALSE,FALSE,FALSE,,3,0,Needs renovation,94,162,188.6,2
16500,Guarda,Guarda,Guarda,Garage,NC,,,0,,1984,72,,,TRUE,FALSE,FALSE,,,0,,,,,0
110000,Portalegre,Portalegre,Sé e São Lourenço,Other - Commercial,C,Ground Floor,FALSE,0,FALSE,1951,114,114,,,,,0,,,,102,,,2
115000,Leiria,Óbidos,Vau,Land,NC,,FALSE,0,FALSE,2002,323,,,,,,,,,,100,,,
97500,Vila Real,Peso da Régua,Peso da Régua e Godim,Land,NC,,,0,,,,,17:04.5,FALSE,FALSE,FALSE,,,0,,,590,,0
1185000,Porto,Porto,Lordelo do Ouro e Massarelos,House,D,,,0,,1974,182,,,TRUE,FALSE,FALSE,,4,1,Used,182,275,231,3
390000,Leiria,Caldas da Rainha,Tornada e Salir do Porto,House,A+,,FALSE,2,TRUE,2023,327,327,,,,,2,,,,92,,,2
330000,Lisboa,Lisboa,Misericórdia,Apartment,F,3rd Floor,TRUE,0,FALSE,1950,45,,,,,,1,,,,40,,,1
550000,Setúbal,Montijo,Montijo e Afonsoeiro,Industrial,NC,,,0,,,4200,,,FALSE,FALSE,FALSE,0,0,0,New,,4200,,0
790000,Porto,Vila Nova de Gaia,Canidelo,Apartment,A,5th Floor,TRUE,2,TRUE,,133,169,,,,,3,,,,105,,,3
99000,Lisboa,Vila Franca de Xira,Vialonga,Land,NC,,FALSE,0,FALSE,,327,309,,,,,,,,,109,,,0
50000,Castelo Branco,Fundão,Souto da Casa,House,E,Ground Floor,FALSE,0,FALSE,1966,50,141,,,,,3,,,,91,,,0
700000,Faro,Albufeira,Albufeira e Olhos de Água,House,D,,FALSE,3,TRUE,1981,650,,,,,,3,,,,168,,,2
214900,Braga,Guimarães,Urgezes,Apartment,D,3rd Floor,TRUE,2,TRUE,1975,176,225,,,,,4,,,,176,,,2
197000,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,C,Ground Floor,FALSE,0,FALSE,1950,60,90,,,,,2,,,,60,,,1
250000,Braga,Vila Nova de Famalicão,Brufe,Apartment,A,1st Floor,TRUE,2,TRUE,2023,143,,,,,,3,,,,122,,,2
260000,Aveiro,Vagos,Gafanha da Boa Hora,Apartment,A,2nd Floor,TRUE,1,TRUE,2022,207,,,,,,3,,,,132,,,3
480000,Braga,Póvoa de Lanhoso,Galegos,House,A,,,0,,2022,246,,,TRUE,FALSE,FALSE,,3,0,,246,700,275,4
518450,Porto,Vila do Conde,Vila do Conde,Apartment,A+,Ground Floor,TRUE,1,TRUE,,229,,,,,,3,,,,141,,,2
130000,Setúbal,Alcochete,Alcochete,Apartment,C,2nd Floor,FALSE,0,FALSE,1970,69,,,,,,2,,,,69,,,1
42071,Coimbra,Figueira da Foz,Buarcos e São Julião,Store,NC,,,0,,2023,77,,,FALSE,TRUE,FALSE,,,0,,,,,0
325000,Santarém,Abrantes,Alvega e Concavada,Farm,E,,FALSE,0,FALSE,,41120,,,,,,3,,,,,,,1
235000,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,C,,,1,,2000,131,,,FALSE,FALSE,TRUE,,3,0,,131,234,,3
125000,Lisboa,Sintra,Algueirão-Mem Martins,Land,NC,,FALSE,0,FALSE,,635,,,,,,,,,,,,,0
23000,Lisboa,Sintra,São João das Lampas e Terrugem,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,4840,,0
23000,Aveiro,Anadia,"Amoreira da Gândara, Paredes do Bairro e Ancas",Land,NC,,FALSE,0,FALSE,,1300,,,,,,,,,,,,,
349500,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",House,D,,FALSE,3,TRUE,2012,196,,,,,,4,,,,196,,,2
173000,Setúbal,Moita,Moita,Apartment,C,,,0,,1974,99,,,FALSE,TRUE,FALSE,,4,1,,99,,,1
295000,Santarém,Tomar,São Pedro de Tomar,Farm,D,,,0,,1999,124,,,TRUE,FALSE,FALSE,,,2,,124,,,2
4200000,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Farm,D,,,0,,,628,,57:47.6,FALSE,FALSE,FALSE,,,,,,120500,,
374900,Porto,Valongo,Ermesinde,Apartment,A,5th Floor,TRUE,2,TRUE,2020,106,182,,,,,3,,,,106,,,3
99500,Castelo Branco,Fundão,"Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",Store,C,,FALSE,0,FALSE,,0,55,,,,,0,,,,,,,0
119000,Portalegre,Crato,Gáfete,House,NC,,FALSE,0,FALSE,1950,180,,,,,,3,,,,129,,,2
799000,Porto,Maia,Castêlo da Maia,House,A,,FALSE,2,TRUE,,1110,428,,,,,3,,,,337,,,4
320000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",House,E,,FALSE,0,FALSE,1967,76,76,,,,,3,,,,76,,,3
